fid,pe_ubigeo,IDCCPP02,NOMBPV02,NOMBDI02,CODCCPP02,NOMCCPP02,CLASIF02,TOT_POB99,TOT_VIV99,CATCCPP02,NOMCAT02,X_COORD,Y_COORD
777,100606,1006060023,LEONCIO PRADO,MARIANO DAMASO BERAUN,23,BELLA ALTA,RURAL,320,68,5,CASERIO,-76.0724,-9.35889
778,100103,1001030001,HUANUCO,CHINCHAO,1,ACOMAYO,URBANO,1603,342,4,PUEBLO,-76.07496,-9.80224
779,100507,1005070001,HUAMALIES,MONZON,1,MONZON,URBANO,909,206,4,PUEBLO,-76.40043,-9.28125
780,100102,1001020001,HUANUCO,AMARILIS,1,PAUCARBAMBA,URBANO,55867,10954,1,CIUDAD,-76.24644,-9.94425
781,100101,1001010001,HUANUCO,HUANUCO,1,HUANUCO,URBANO,70588,13618,1,CIUDAD,-76.24511,-9.92783
782,100606,1006060019,LEONCIO PRADO,MARIANO DAMASO BERAUN,19,NUEVO PARAISO,RURAL,85,20,5,CASERIO,-75.91207,-9.34818
783,100606,1006060021,LEONCIO PRADO,MARIANO DAMASO BERAUN,21,CUEVA LAS PAVAS,RURAL,350,75,5,CASERIO,-75.97899,-9.33886
784,100606,1006060015,LEONCIO PRADO,MARIANO DAMASO BERAUN,15,PUENTE PEREZ,RURAL,350,90,6,ANEXO,-75.98854,-9.33694
785,100606,1006060017,LEONCIO PRADO,MARIANO DAMASO BERAUN,17,JAVIER PEREZ DE CUELLAR,RURAL,150,25,5,CASERIO,-75.91059,-9.33463
786,100606,1006060006,LEONCIO PRADO,MARIANO DAMASO BERAUN,6,INTI,RURAL,258,50,5,CASERIO,-76.05506,-9.30457
787,100606,1006060010,LEONCIO PRADO,MARIANO DAMASO BERAUN,10,PUENTE PRADO,RURAL,300,70,5,CASERIO,-75.98982,-9.32735
788,100606,1006060011,LEONCIO PRADO,MARIANO DAMASO BERAUN,11,SANTA CARMEN,RURAL,300,65,5,CASERIO,-75.93381,-9.32021
789,100604,1006040056,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,56,CAMPO GRANDE,RURAL,125,50,5,CASERIO,-75.96542,-9.07559
790,100606,1006060004,LEONCIO PRADO,MARIANO DAMASO BERAUN,4,SAN ANDRES,RURAL,480,110,5,CASERIO,-76.09491,-9.30007
791,100603,1006030018,LEONCIO PRADO,HERMILIO VALDIZAN,18,SAN PEDRO DE HUAYHUANTE,RURAL,250,90,5,CASERIO,-75.80783,-9.18118
792,100603,1006030019,LEONCIO PRADO,HERMILIO VALDIZAN,19,RICARDO HERRERA,RURAL,250,80,5,CASERIO,-75.80228,-9.18291
793,100604,1006040054,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,54,HUIRACOCHA,RURAL,325,65,5,CASERIO,-75.90596,-9.06425
794,100603,1006030013,LEONCIO PRADO,HERMILIO VALDIZAN,13,SORTILEGIO,RURAL,550,140,5,CASERIO,-75.85466,-9.16277
795,100603,1006030014,LEONCIO PRADO,HERMILIO VALDIZAN,14,SAN SEBASTIAN,RURAL,480,130,5,CASERIO,-75.85628,-9.1684
796,100603,1006030017,LEONCIO PRADO,HERMILIO VALDIZAN,17,MICAELA BASTIDAS,RURAL,320,110,5,CASERIO,-75.80417,-9.17222
797,100603,1006030010,LEONCIO PRADO,HERMILIO VALDIZAN,10,SAN ISIDRO,RURAL,450,150,5,CASERIO,-75.84819,-9.16062
798,100603,1006030011,LEONCIO PRADO,HERMILIO VALDIZAN,11,JUAN VELASCO ALVARADO,RURAL,180,50,5,CASERIO,-75.80493,-9.15895
799,100603,1006030012,LEONCIO PRADO,HERMILIO VALDIZAN,12,SIMON BOLIVAR,RURAL,280,90,5,CASERIO,-75.81644,-9.16402
800,100603,1006030005,LEONCIO PRADO,HERMILIO VALDIZAN,5,SANTA ROSA,RURAL,250,80,5,CASERIO,-75.81355,-9.13583
801,100603,1006030007,LEONCIO PRADO,HERMILIO VALDIZAN,7,SAN AGUSTIN,RURAL,320,90,5,CASERIO,-75.8098,-9.1493
802,100603,1006030009,LEONCIO PRADO,HERMILIO VALDIZAN,9,JOSE BERNARDO ALCEDO,RURAL,245,120,5,CASERIO,-75.86401,-9.15146
803,100601,1006010037,LEONCIO PRADO,RUPA-RUPA,37,JACINTILLO,RURAL,128,25,5,CASERIO,-76.02087,-9.3226
804,100603,1006030003,LEONCIO PRADO,HERMILIO VALDIZAN,3,RIO AZUL,RURAL,500,120,5,CASERIO,-75.836,-9.13179
805,100601,1006010032,LEONCIO PRADO,RUPA-RUPA,32,SUPTE SAN JORGE,RURAL,577,115,5,CASERIO,-75.96442,-9.29306
806,100601,1006010033,LEONCIO PRADO,RUPA-RUPA,33,HUASCAR,RURAL,277,55,5,CASERIO,-75.94729,-9.31234
807,100601,1006010034,LEONCIO PRADO,RUPA-RUPA,34,SUPTE CHICO ALTO,RURAL,413,82,5,CASERIO,-75.96087,-9.30445
808,100601,1006010027,LEONCIO PRADO,RUPA-RUPA,27,CASTILLO CHICO,RURAL,253,50,5,CASERIO,-76.03835,-9.27292
809,100601,1006010019,LEONCIO PRADO,RUPA-RUPA,19,HUAYNA CAPAC,RURAL,353,70,5,CASERIO,-76.0714,-9.24241
810,100601,1006010023,LEONCIO PRADO,RUPA-RUPA,23,LA FLORIDA,RURAL,304,60,5,CASERIO,-76.05261,-9.24966
811,100803,1008030070,PACHITEA,MOLINO,70,LEON MACHAY,RURAL,100,25,6,ANEXO,-76.06235,-10.01997
812,100803,1008030068,PACHITEA,MOLINO,68,GARIPUN,RURAL,75,15,6,ANEXO,-76.0623,-10.00057
813,100803,1008030060,PACHITEA,MOLINO,60,CAURIHUASI,RURAL,260,50,6,ANEXO,-76.03539,-9.99039
814,100803,1008030061,PACHITEA,MOLINO,61,JARAHUASI,RURAL,65,12,6,ANEXO,-76.04485,-9.99063
815,100803,1008030057,PACHITEA,MOLINO,57,CASCARILLA,RURAL,70,15,6,ANEXO,-76.03187,-9.98635
816,100803,1008030058,PACHITEA,MOLINO,58,ANCOMARCA,RURAL,450,95,5,CASERIO,-76.0652,-9.98493
817,100803,1008030059,PACHITEA,MOLINO,59,AUCARLOMA,RURAL,50,15,6,ANEXO,-75.98034,-9.9827
818,100803,1008030052,PACHITEA,MOLINO,52,PUCAGACA,RURAL,280,60,5,CASERIO,-76.02161,-9.97888
819,100803,1008030048,PACHITEA,MOLINO,48,JILLAULLA,RURAL,320,60,5,CASERIO,-76.06297,-9.96673
820,100803,1008030049,PACHITEA,MOLINO,49,RINCO,RURAL,125,25,8,UNID.AGROPECUARIA,-76.05351,-9.9715
821,100803,1008030050,PACHITEA,MOLINO,50,SILLA,RURAL,90,20,6,ANEXO,-75.99708,-9.96581
822,100803,1008030044,PACHITEA,MOLINO,44,COLESNIOC,RURAL,75,14,8,UNID.AGROPECUARIA,-76.07436,-9.96364
823,100803,1008030045,PACHITEA,MOLINO,45,MITRA,RURAL,60,10,6,ANEXO,-76.10626,-9.96106
824,100803,1008030039,PACHITEA,MOLINO,39,TABLAMONTE,RURAL,70,15,6,ANEXO,-76.00312,-9.96233
825,100803,1008030041,PACHITEA,MOLINO,41,JACYANGA,RURAL,80,15,6,ANEXO,-76.01192,-9.96284
826,100803,1008030035,PACHITEA,MOLINO,35,LADERA,RURAL,55,10,6,ANEXO,-76.04541,-9.95877
827,100803,1008030036,PACHITEA,MOLINO,36,USHUN,RURAL,120,25,6,ANEXO,-76.03305,-9.9586
828,100803,1008030037,PACHITEA,MOLINO,37,QUINQUI,RURAL,70,15,6,ANEXO,-75.99005,-9.95328
829,100803,1008030030,PACHITEA,MOLINO,30,HUAYLLA,RURAL,55,10,6,ANEXO,-76.02757,-9.95112
830,100803,1008030031,PACHITEA,MOLINO,31,PIRURO PUNTA,RURAL,300,60,6,ANEXO,-76.00923,-9.95215
831,100803,1008030032,PACHITEA,MOLINO,32,SOLANO UCRO,RURAL,50,10,6,ANEXO,-76.00896,-9.95559
832,100803,1008030024,PACHITEA,MOLINO,24,HUARICHACA,RURAL,800,150,15,OTROS,-76.03333,-9.94779
833,100803,1008030028,PACHITEA,MOLINO,28,RURIMAYO,RURAL,110,20,6,ANEXO,-76.04259,-9.95128
834,100803,1008030029,PACHITEA,MOLINO,29,MARCAJANAM,RURAL,190,40,6,ANEXO,-76.03564,-9.95185
835,100803,1008030022,PACHITEA,MOLINO,22,HUAMPALOMA,RURAL,70,15,6,ANEXO,-76.02607,-9.94306
836,100803,1008030016,PACHITEA,MOLINO,16,SEGCHA,RURAL,110,25,6,ANEXO,-76.01411,-9.93499
837,100803,1008030017,PACHITEA,MOLINO,17,LLIULLA,RURAL,180,30,6,ANEXO,-76.02881,-9.93642
838,100803,1008030019,PACHITEA,MOLINO,19,PICHAU,RURAL,145,30,6,ANEXO,-76.05054,-9.94034
839,100803,1008030015,PACHITEA,MOLINO,15,PUCASENICA,RURAL,400,70,6,ANEXO,-76.0182,-9.93225
840,100803,1008030008,PACHITEA,MOLINO,8,IGLESIA PATA,RURAL,200,35,6,ANEXO,-76.00952,-9.91991
841,100803,1008030009,PACHITEA,MOLINO,9,JUMPICUY,RURAL,130,25,6,ANEXO,-76.01168,-9.92349
842,100803,1008030011,PACHITEA,MOLINO,11,OROYA,RURAL,500,85,5,CASERIO,-76.02569,-9.93116
843,100803,1008030004,PACHITEA,MOLINO,4,COCHATO,RURAL,600,55,5,CASERIO,-76.03492,-9.9247
844,100803,1008030005,PACHITEA,MOLINO,5,USHAY RUMI,RURAL,100,20,6,ANEXO,-76.03091,-9.92127
845,100803,1008030007,PACHITEA,MOLINO,7,AUCHIS,RURAL,90,25,6,ANEXO,-76.02091,-9.92299
846,100802,1008020052,PACHITEA,CHAGLLA,52,HUACACHI,RURAL,450,90,5,CASERIO,-75.81059,-9.84352
847,100802,1008020054,PACHITEA,CHAGLLA,54,TAMBO DE VACA,RURAL,300,60,5,CASERIO,-75.79335,-9.85016
848,100802,1008020049,PACHITEA,CHAGLLA,49,QUISHUAR,RURAL,400,80,5,CASERIO,-75.85608,-9.84241
849,100802,1008020050,PACHITEA,CHAGLLA,50,YANANO,RURAL,300,60,5,CASERIO,-75.84686,-9.8395
850,100802,1008020044,PACHITEA,CHAGLLA,44,NAUNAN,RURAL,150,30,6,ANEXO,-75.89366,-9.87319
851,100802,1008020045,PACHITEA,CHAGLLA,45,RERGOY,RURAL,235,50,5,CASERIO,-75.8768,-9.85582
852,100802,1008020046,PACHITEA,CHAGLLA,46,QUINQUE,RURAL,62,15,6,ANEXO,-75.87614,-9.84236
853,100802,1008020041,PACHITEA,CHAGLLA,41,AGUA BLANCA,RURAL,300,60,5,CASERIO,-75.91273,-9.83896
854,100802,1008020042,PACHITEA,CHAGLLA,42,LLANCO,RURAL,120,22,6,ANEXO,-75.91109,-9.8466
855,100802,1008020043,PACHITEA,CHAGLLA,43,ILLATINGO,RURAL,350,70,5,CASERIO,-75.89011,-9.85813
856,100802,1008020037,PACHITEA,CHAGLLA,37,VERDE POZO,RURAL,100,20,6,ANEXO,-75.92831,-9.80612
857,100802,1008020031,PACHITEA,CHAGLLA,31,PASTO,RURAL,400,75,5,CASERIO,-75.8786,-9.81934
858,100802,1008020023,PACHITEA,CHAGLLA,23,RIO BLANCO,RURAL,100,20,5,CASERIO,-75.72871,-9.77228
859,100802,1008020026,PACHITEA,CHAGLLA,26,RINCONADA,RURAL,150,80,5,CASERIO,-75.7876,-9.82322
860,100802,1008020027,PACHITEA,CHAGLLA,27,PALMA PAMPA,RURAL,150,30,5,CASERIO,-75.83806,-9.82725
861,100802,1008020015,PACHITEA,CHAGLLA,15,SANTA ELENA,RURAL,150,30,5,CASERIO,-75.77584,-9.75779
862,100802,1008020018,PACHITEA,CHAGLLA,18,DELICIAS,RURAL,220,44,5,CASERIO,-75.75771,-9.75843
863,100802,1008020022,PACHITEA,CHAGLLA,22,ANDAHUAYLAS (CORMILLA),RURAL,200,40,5,CASERIO,-75.73831,-9.76571
864,100802,1008020010,PACHITEA,CHAGLLA,10,SANTA RITA ALTA,RURAL,250,50,5,CASERIO,-75.7812,-9.74799
865,100802,1008020013,PACHITEA,CHAGLLA,13,VISTA ALEGRE,RURAL,74,15,6,ANEXO,-75.78548,-9.75328
866,100802,1008020014,PACHITEA,CHAGLLA,14,PUCA PLAYA (HUANCHAY),RURAL,300,60,5,CASERIO,-75.7947,-9.7578
867,100802,1008020005,PACHITEA,CHAGLLA,5,CHINCHAVITO,RURAL,400,50,5,CASERIO,-75.8053,-9.71951
868,100603,1006030001,LEONCIO PRADO,HERMILIO VALDIZAN,1,HERMILIO VALDIZAN,URBANO,269,54,4,PUEBLO,-75.84665,-9.14329
869,100601,1006010001,LEONCIO PRADO,RUPA-RUPA,1,TINGO MARIA,URBANO,44689,8835,1,CIUDAD,-75.99961,-9.29569
870,100803,1008030001,PACHITEA,MOLINO,1,MOLINOS,URBANO,1841,349,4,PUEBLO,-76.01846,-9.91207
871,100802,1008020008,PACHITEA,CHAGLLA,8,PUERTO GUADALUPE,RURAL,400,80,5,CASERIO,-75.78355,-9.73431
872,100802,1008020019,PACHITEA,CHAGLLA,19,PAMPAMARCA,RURAL,380,76,5,CASERIO,-75.79662,-9.76085
873,100802,1008020003,PACHITEA,CHAGLLA,3,SAN MIGUEL,RURAL,280,56,5,CASERIO,-75.78448,-9.70683
874,100801,1008010028,PACHITEA,PANAO,28,TUNAPUCO,RURAL,350,80,5,CASERIO,-75.95215,-9.95756
875,100801,1008010029,PACHITEA,PANAO,29,TAMAR,RURAL,320,80,5,CASERIO,-75.97126,-9.96422
876,100801,1008010023,PACHITEA,PANAO,23,TOMAY RICA,RURAL,250,60,4,PUEBLO,-75.88565,-9.91895
877,100801,1008010027,PACHITEA,PANAO,27,HUENGOMAYO,RURAL,210,85,4,PUEBLO,-75.88477,-9.94027
878,100801,1008010020,PACHITEA,PANAO,20,COLICOCHA,RURAL,160,50,5,CASERIO,-76.00322,-9.92384
879,100801,1008010021,PACHITEA,PANAO,21,YANUNA,RURAL,600,150,4,PUEBLO,-75.9453,-9.91999
880,100801,1008010022,PACHITEA,PANAO,22,TIPSA,RURAL,690,135,4,PUEBLO,-75.92582,-9.91679
881,100801,1008010017,PACHITEA,PANAO,17,CHAGRAGOTO,RURAL,230,60,5,CASERIO,-75.9081,-9.89868
882,100801,1008010018,PACHITEA,PANAO,18,RUMICHACA,RURAL,260,65,5,CASERIO,-75.89159,-9.90037
883,100801,1008010019,PACHITEA,PANAO,19,CONAICA,RURAL,320,90,5,CASERIO,-75.97447,-9.91425
884,100801,1008010012,PACHITEA,PANAO,12,TICAPAMPA,RURAL,300,80,5,CASERIO,-75.94437,-9.89269
885,100801,1008010008,PACHITEA,PANAO,8,HUAMAN,RURAL,450,120,4,PUEBLO,-75.95007,-9.87382
886,100801,1008010010,PACHITEA,PANAO,10,YANAPA,RURAL,150,30,5,CASERIO,-75.92515,-9.88471
887,100801,1008010011,PACHITEA,PANAO,11,CONDORHUACA,RURAL,200,50,6,ANEXO,-75.93657,-9.89245
888,100801,1008010003,PACHITEA,PANAO,3,HUANCHAG,RURAL,150,40,4,PUEBLO,-75.93262,-9.84711
889,100905,1009050033,PUERTO INCA,YUYAPICHIS,33,EL DORADO,RURAL,305,60,5,CASERIO,-75.01492,-9.81802
890,100905,1009050029,PUERTO INCA,YUYAPICHIS,29,LAS PALMAS,RURAL,304,60,5,CASERIO,-75.00238,-9.75118
891,100905,1009050031,PUERTO INCA,YUYAPICHIS,31,CAMANTARMA,RURAL,92,18,5,CASERIO,-75.0948,-9.76461
892,100905,1009050025,PUERTO INCA,YUYAPICHIS,25,COLMENA,RURAL,102,20,5,CASERIO,-74.94058,-9.72802
893,100905,1009050026,PUERTO INCA,YUYAPICHIS,26,MONTERRICO,RURAL,453,90,5,CASERIO,-75.00542,-9.71488
894,100905,1009050027,PUERTO INCA,YUYAPICHIS,27,PAMPA HERMOSA DE POMPEO (POMPEO),RURAL,202,40,5,CASERIO,-74.95329,-9.74423
895,100905,1009050020,PUERTO INCA,YUYAPICHIS,20,HUEMBO,RURAL,303,60,5,CASERIO,-74.93767,-9.65145
896,100905,1009050021,PUERTO INCA,YUYAPICHIS,21,NUEVO DANTAS,RURAL,77,15,5,CASERIO,-75.01709,-9.67671
897,100905,1009050024,PUERTO INCA,YUYAPICHIS,24,LA LIBERTAD,RURAL,226,45,5,CASERIO,-75.08555,-9.70094
898,100905,1009050015,PUERTO INCA,YUYAPICHIS,15,NUEVO TAHUANTINSUYO,RURAL,227,45,5,CASERIO,-74.85661,-9.58579
899,100905,1009050018,PUERTO INCA,YUYAPICHIS,18,BELLO HORIZONTE,RURAL,454,90,5,CASERIO,-75.01816,-9.62336
900,100905,1009050019,PUERTO INCA,YUYAPICHIS,19,PAMPAS VERDES (NUEVO UNIDOS TAHUANTINSUY,RURAL,178,35,5,CASERIO,-74.91024,-9.62217
901,100905,1009050008,PUERTO INCA,YUYAPICHIS,8,ALTO YANAYACU,RURAL,162,35,5,CASERIO,-75.08945,-9.56871
902,100905,1009050009,PUERTO INCA,YUYAPICHIS,9,SANTA ROSA DE YANAYACU,RURAL,506,95,5,CASERIO,-75.01218,-9.55671
903,100905,1009050014,PUERTO INCA,YUYAPICHIS,14,NUEVA PALESTINA,RURAL,92,18,5,CASERIO,-74.87562,-9.58991
904,100905,1009050004,PUERTO INCA,YUYAPICHIS,4,ALTO RIO NEGRO,RURAL,98,20,5,CASERIO,-74.78896,-9.47774
905,100905,1009050006,PUERTO INCA,YUYAPICHIS,6,LOS ANGELES,RURAL,102,20,5,CASERIO,-75.00967,-9.51186
906,100905,1009050007,PUERTO INCA,YUYAPICHIS,7,NUEVO POZUZO,RURAL,158,35,5,CASERIO,-75.01987,-9.52759
907,100905,1009050002,PUERTO INCA,YUYAPICHIS,2,NUEVO TRUJILLO,RURAL,248,50,5,CASERIO,-75.01781,-9.49854
908,100905,1009050003,PUERTO INCA,YUYAPICHIS,3,PLAYA ALTA,RURAL,207,40,5,CASERIO,-74.94141,-9.48961
909,100904,1009040021,PUERTO INCA,TOURNAVISTA,21,PROGRESO,RURAL,320,60,4,PUEBLO,-74.78282,-9.03032
910,100902,1009020053,PUERTO INCA,CODO DEL POZUZO,53,SAN JOSE,RURAL,65,12,6,ANEXO,-75.61119,-9.88635
911,100902,1009020046,PUERTO INCA,CODO DEL POZUZO,46,SHANSHUY,RURAL,125,20,5,CASERIO,-75.34136,-9.84918
912,100902,1009020035,PUERTO INCA,CODO DEL POZUZO,35,SAN PEDRO,RURAL,60,14,6,ANEXO,-75.53271,-9.79111
913,100902,1009020030,PUERTO INCA,CODO DEL POZUZO,30,ANDAHUAYLAS,RURAL,180,40,5,CASERIO,-75.52264,-9.74457
914,100902,1009020033,PUERTO INCA,CODO DEL POZUZO,33,NUEVA ESPERANZA,RURAL,125,32,5,CASERIO,-75.43522,-9.79469
915,100902,1009020026,PUERTO INCA,CODO DEL POZUZO,26,PALMA PAMPA,RURAL,125,24,5,CASERIO,-75.56998,-9.71925
916,100902,1009020028,PUERTO INCA,CODO DEL POZUZO,28,RIO BLANCO,RURAL,98,22,5,CASERIO,-75.60148,-9.73808
917,100902,1009020020,PUERTO INCA,CODO DEL POZUZO,20,LA UNION,RURAL,90,25,5,CASERIO,-75.33753,-9.68027
918,100902,1009020023,PUERTO INCA,CODO DEL POZUZO,23,NUEVO EDEN,RURAL,90,25,5,CASERIO,-75.38162,-9.73653
919,100902,1009020009,PUERTO INCA,CODO DEL POZUZO,9,NUEVO HORIZONTE,RURAL,180,42,5,CASERIO,-75.46157,-9.56771
920,100901,1009010044,PUERTO INCA,PUERTO INCA,44,QUIMPICHARI,RURAL,201,36,5,CASERIO,-74.76771,-9.40569
921,100901,1009010045,PUERTO INCA,PUERTO INCA,45,SAN JUAN,RURAL,80,20,6,ANEXO,-74.98633,-9.43417
922,100901,1009010050,PUERTO INCA,PUERTO INCA,50,PLATANO ISLA,RURAL,70,22,5,CASERIO,-74.97178,-9.48867
923,100901,1009010039,PUERTO INCA,PUERTO INCA,39,VILLA FUERTE,RURAL,102,22,5,CASERIO,-74.98336,-9.38806
924,100901,1009010042,PUERTO INCA,PUERTO INCA,42,NUEVO MIRAFLORES,RURAL,95,40,5,CASERIO,-75.02347,-9.4067
925,100901,1009010043,PUERTO INCA,PUERTO INCA,43,TRES DE MAYO,RURAL,60,22,5,CASERIO,-75.0382,-9.42289
926,100901,1009010033,PUERTO INCA,PUERTO INCA,33,CHURUYACU,RURAL,138,30,6,ANEXO,-74.96608,-9.36509
927,100901,1009010034,PUERTO INCA,PUERTO INCA,34,PUERTO SUNGARO,RURAL,370,120,4,PUEBLO,-75.03631,-9.3736
928,100901,1009010035,PUERTO INCA,PUERTO INCA,35,PUERTO VITARTE,RURAL,112,27,5,CASERIO,-75.11596,-9.36553
929,100901,1009010016,PUERTO INCA,PUERTO INCA,16,PUERTO SIRA,RURAL,90,27,6,ANEXO,-74.87253,-9.21212
930,100901,1009010018,PUERTO INCA,PUERTO INCA,18,UNION LIBERTAD,RURAL,122,30,5,CASERIO,-74.8367,-9.22256
931,100901,1009010032,PUERTO INCA,PUERTO INCA,32,SAN PABLO DE SINAI,RURAL,113,29,5,CASERIO,-74.84139,-9.35992
932,100901,1009010008,PUERTO INCA,PUERTO INCA,8,SHEBONYA,RURAL,280,75,5,CASERIO,-74.913,-9.15992
933,100901,1009010015,PUERTO INCA,PUERTO INCA,15,SAN JOSE DE LIMON,RURAL,72,18,6,ANEXO,-74.79439,-9.2086
934,100901,1009010026,PUERTO INCA,PUERTO INCA,26,SUNGARILLO,RURAL,60,20,6,ANEXO,-75.01253,-9.31965
935,100901,1009010029,PUERTO INCA,PUERTO INCA,29,SAN ALEJANDRO,RURAL,104,26,5,CASERIO,-75.16185,-9.35335
936,100901,1009010021,PUERTO INCA,PUERTO INCA,21,PUEBLO LIBRE,RURAL,170,40,5,CASERIO,-75.01205,-9.24942
937,100901,1009010022,PUERTO INCA,PUERTO INCA,22,PUMAYACU,RURAL,67,20,6,ANEXO,-74.88049,-9.24474
938,100901,1009010024,PUERTO INCA,PUERTO INCA,24,SAN ANTONIO,RURAL,158,40,5,CASERIO,-74.92896,-9.28203
939,100901,1009010006,PUERTO INCA,PUERTO INCA,6,PIEDRA PINTADA,RURAL,52,18,5,CASERIO,-74.85445,-9.15691
940,100901,1009010017,PUERTO INCA,PUERTO INCA,17,EL PARAISO,RURAL,85,25,5,CASERIO,-74.8839,-9.21635
941,100901,1009010004,PUERTO INCA,PUERTO INCA,4,NUEVA JERUSALEN,RURAL,52,15,5,CASERIO,-74.9185,-9.14342
942,100901,1009010005,PUERTO INCA,PUERTO INCA,5,SELVA UNIDA,RURAL,80,20,5,CASERIO,-74.98602,-9.14925
943,101105,1011050027,YAROWILCA,JACAS CHICO,27,SHUCLASH,RURAL,97,15,6,ANEXO,-76.50112,-9.89188
944,101105,1011050021,YAROWILCA,JACAS CHICO,21,GAMTU,RURAL,50,20,14,BARRIO O CUARTEL,-76.49454,-9.88366
945,101105,1011050023,YAROWILCA,JACAS CHICO,23,TINGO,RURAL,241,78,4,PUEBLO,-76.49104,-9.88713
946,101105,1011050024,YAROWILCA,JACAS CHICO,24,CHASQUI,RURAL,205,40,4,PUEBLO,-76.49593,-9.8881
947,101105,1011050008,YAROWILCA,JACAS CHICO,8,COLISHCANCHA,RURAL,104,30,6,ANEXO,-76.49326,-9.86576
948,101105,1011050015,YAROWILCA,JACAS CHICO,15,ROSA PAMPA,RURAL,158,85,4,PUEBLO,-76.49303,-9.87131
949,100108,1001080105,HUANUCO,SAN PEDRO DE CHAULAN,105,YAURAN,RURAL,300,90,5,CASERIO,-76.43776,-10.22398
950,100108,1001080097,HUANUCO,SAN PEDRO DE CHAULAN,97,RANGLAS,RURAL,250,80,5,CASERIO,-76.43798,-10.17379
951,100802,1008020001,PACHITEA,CHAGLLA,1,CHAGLLA,URBANO,2118,363,1,CIUDAD,-75.90644,-9.84564
952,100905,1009050001,PUERTO INCA,YUYAPICHIS,1,YUYAPICHIS,URBANO,581,108,4,PUEBLO,-74.97727,-9.62933
953,100902,1009020001,PUERTO INCA,CODO DEL POZUZO,1,CODO DEL POZUZO,URBANO,304,74,4,PUEBLO,-75.45643,-9.67392
954,100901,1009010001,PUERTO INCA,PUERTO INCA,1,PUERTO INCA,URBANO,1377,270,4,PUEBLO,-74.96786,-9.37714
955,100801,1008010001,PACHITEA,PANAO,1,PANAO,URBANO,3518,684,1,CIUDAD,-75.99594,-9.89933
956,100108,1001080078,HUANUCO,SAN PEDRO DE CHAULAN,78,VISTA ALEGRE,RURAL,200,30,8,UNID.AGROPECUARIA,-76.45462,-10.10124
957,100108,1001080074,HUANUCO,SAN PEDRO DE CHAULAN,74,QUIRCAN CHICO,RURAL,450,80,5,CASERIO,-76.33788,-10.08742
958,100108,1001080061,HUANUCO,SAN PEDRO DE CHAULAN,61,BOLOGNESI,RURAL,400,70,5,CASERIO,-76.35416,-10.08246
959,100108,1001080066,HUANUCO,SAN PEDRO DE CHAULAN,66,SHAYHUA,RURAL,200,30,5,CASERIO,-76.47293,-10.08137
960,100108,1001080046,HUANUCO,SAN PEDRO DE CHAULAN,46,HUARAZ,RURAL,150,20,5,CASERIO,-76.42818,-10.06258
961,100108,1001080051,HUANUCO,SAN PEDRO DE CHAULAN,51,CARHUACAJA,RURAL,180,30,5,CASERIO,-76.37756,-10.06715
962,100108,1001080041,HUANUCO,SAN PEDRO DE CHAULAN,41,CACHQUISRAGRA,RURAL,50,8,8,UNID.AGROPECUARIA,-76.3816,-10.05466
963,100108,1001080035,HUANUCO,SAN PEDRO DE CHAULAN,35,ACHIMPA,RURAL,480,40,5,CASERIO,-76.46569,-10.03646
964,100108,1001080029,HUANUCO,SAN PEDRO DE CHAULAN,29,ASHGOY,RURAL,50,8,8,UNID.AGROPECUARIA,-76.46381,-10.03163
965,100108,1001080031,HUANUCO,SAN PEDRO DE CHAULAN,31,CASACANCHA,RURAL,60,12,8,UNID.AGROPECUARIA,-76.44293,-10.02777
966,100107,1001070035,HUANUCO,SAN FRANCISCO DE CAYRAN,35,SANTA ISABEL DE INGENIO (INGENIO),RURAL,168,40,6,ANEXO,-76.32409,-10.05285
967,100107,1001070032,HUANUCO,SAN FRANCISCO DE CAYRAN,32,SAN RAMON DE MACHA (MACHA),RURAL,155,30,4,PUEBLO,-76.30055,-10.03276
968,100107,1001070033,HUANUCO,SAN FRANCISCO DE CAYRAN,33,JUTCO,RURAL,60,15,8,UNID.AGROPECUARIA,-76.30752,-10.04062
969,100105,1001050092,HUANUCO,MARGOS,92,PUMAMAYO,RURAL,227,45,5,CASERIO,-76.49439,-10.08452
970,100105,1001050098,HUANUCO,MARGOS,98,UCRACANCHA,RURAL,77,15,6,ANEXO,-76.47992,-10.09693
971,100105,1001050050,HUANUCO,MARGOS,50,COCHASPAMPA,RURAL,73,15,6,ANEXO,-76.4911,-10.0314
972,100105,1001050057,HUANUCO,MARGOS,57,ANDRES AVELINO CACERES,RURAL,77,15,5,CASERIO,-76.48866,-10.03597
973,100105,1001050063,HUANUCO,MARGOS,63,CARANACO,RURAL,152,30,5,CASERIO,-76.50142,-10.04535
974,100208,1002080016,AMBO,TOMAY KICHWA,16,MARCAPAMPA,RURAL,60,11,6,ANEXO,-76.18887,-10.08369
975,100208,1002080008,AMBO,TOMAY KICHWA,8,ARMATAN,RURAL,384,98,4,PUEBLO,-76.18143,-10.06594
976,100208,1002080004,AMBO,TOMAY KICHWA,4,LUCMA,RURAL,89,20,4,PUEBLO,-76.19115,-10.05655
977,100208,1002080007,AMBO,TOMAY KICHWA,7,CHINCHOBAMBA,RURAL,169,35,4,PUEBLO,-76.16929,-10.07034
